work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Engineer,55320,GBP,69150,GB,0,GB,M
2024,SE,FT,Engineer,42120,GBP,52650,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,EUR,94444,NL,0,NL,M
2024,MI,FT,Data Engineer,52500,EUR,58333,NL,0,NL,M
2024,MI,FT,Analytics Engineer,90000,GBP,112500,GB,100,GB,M
2024,MI,FT,Analytics Engineer,70000,GBP,87500,GB,100,GB,M
2024,MI,FT,Analytics Engineer,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Analytics Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Software Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,Software Engineer,42500,GBP,53125,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,BI Developer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,BI Developer,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Software Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Software Engineer,42500,GBP,53125,GB,0,GB,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,100,GB,M
2024,EN,FT,Data Analyst,27000,GBP,33750,GB,100,GB,M
2024,SE,FT,Product Manager,93869,EUR,104298,ES,100,ES,M
2024,SE,FT,Product Manager,78224,EUR,86915,ES,100,ES,M
2024,SE,FT,Product Manager,109757,EUR,121952,DE,100,DE,M
2024,SE,FT,Product Manager,91464,EUR,101626,DE,100,DE,M
2024,SE,FT,Product Manager,101809,GBP,127261,GB,100,GB,M
2024,SE,FT,Product Manager,84841,GBP,106051,GB,100,GB,M
2024,MI,FT,Software Developer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Software Developer,35000,GBP,43750,GB,0,GB,M
2024,EN,PT,Data Analyst,324000,GBP,405000,GB,0,GB,M
2024,EN,PT,Data Analyst,32000,GBP,40000,GB,0,GB,M
2024,EN,FT,Data Analyst,28500,GBP,35625,GB,0,GB,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,MI,FT,Research Associate,45585,GBP,56981,GB,0,GB,M
2024,MI,FT,Research Associate,36023,GBP,45028,GB,0,GB,M
2024,SE,FT,Software Engineer,165200,USD,165200,GB,100,GB,M
2024,SE,FT,Software Engineer,165200,USD,165200,GB,100,GB,M
2024,EN,FT,Engineer,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Manager,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Manager,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Engineer,133300,GBP,166625,GB,0,GB,M
2024,SE,FT,Engineer,105400,GBP,131750,GB,0,GB,M
2024,SE,FT,Software Engineer,46974,GBP,58717,GB,0,GB,M
2024,SE,FT,Software Engineer,39347,GBP,49183,GB,0,GB,M
2024,MI,FT,Research Associate,45585,GBP,56981,GB,0,GB,M
2024,MI,FT,Research Associate,36023,GBP,45028,GB,0,GB,M
2024,MI,FT,Associate,210100,USD,210100,IT,100,IT,M
2024,MI,FT,Associate,98000,USD,98000,IT,100,IT,M
2024,MI,FT,Data Scientist,75600,EUR,84000,NL,0,NL,M
2024,MI,FT,Data Scientist,64800,EUR,72000,NL,0,NL,M
2024,SE,FT,Data Analyst,46974,GBP,58717,GB,0,GB,M
2024,SE,FT,Data Analyst,34980,GBP,43725,GB,0,GB,M
2024,MI,FT,Manager,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Manager,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Software Engineer,181000,USD,181000,BE,0,BE,M
2024,SE,FT,Software Engineer,145000,USD,145000,BE,0,BE,M
2024,SE,FT,Decision Scientist,150000,GBP,187500,GB,100,GB,M
2024,SE,FT,Decision Scientist,100000,GBP,125000,GB,100,GB,M
2024,MI,FT,Data Management Specialist,123000,USD,123000,IT,0,IT,M
2024,MI,FT,Data Management Specialist,54000,USD,54000,IT,0,IT,M
2024,SE,FT,Machine Learning Engineer,154100,GBP,192625,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,113900,GBP,142375,GB,0,GB,M
2024,SE,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Data Analyst,93000,USD,93000,DE,0,DE,M
2024,EN,FT,Data Analyst,83000,USD,83000,DE,0,DE,M
2024,MI,FT,Research Associate,45585,GBP,56981,GB,0,GB,M
2024,MI,FT,Research Associate,36023,GBP,45028,GB,0,GB,M
2024,MI,FT,Data Manager,51283,GBP,64103,GB,0,GB,M
2024,MI,FT,Data Manager,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Computer Vision Engineer,74500,GBP,93125,GB,0,GB,M
2024,SE,FT,Computer Vision Engineer,52500,GBP,65625,GB,0,GB,M
2024,MI,FT,Data Engineer,54129,GBP,67661,GB,0,GB,M
2024,MI,FT,Data Engineer,51093,GBP,63866,GB,0,GB,M
2024,EN,FT,Research Associate,46974,GBP,58717,GB,0,GB,M
2024,EN,FT,Research Associate,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Data Engineer,102303,GBP,127878,GB,0,GB,M
2024,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,SE,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Product Manager,145620,USD,145620,TR,0,TR,M
2024,SE,FT,Product Manager,98400,USD,98400,TR,0,TR,M
2024,SE,FT,Product Manager,145620,USD,145620,FI,0,FI,M
2024,SE,FT,Product Manager,98400,USD,98400,FI,0,FI,M
2024,SE,FT,Product Manager,145620,USD,145620,GB,0,GB,M
2024,SE,FT,Product Manager,98400,USD,98400,GB,0,GB,M
2024,SE,FT,Product Manager,145620,USD,145620,IE,0,IE,M
2024,SE,FT,Product Manager,98400,USD,98400,IE,0,IE,M
2024,MI,FT,Data Scientist,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,Data Scientist,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,AI Engineer,210000,USD,210000,GB,0,GB,M
2024,MI,FT,AI Engineer,50000,USD,50000,GB,0,GB,M
2024,EN,FT,Data Analyst,75000,GBP,93750,GB,100,GB,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,112000,GBP,140000,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,92000,GBP,115000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,164000,EUR,182222,DE,0,DE,M
2024,SE,FT,Machine Learning Engineer,124000,EUR,137777,DE,0,DE,M
2024,SE,FT,Software Engineer,260000,USD,260000,DE,0,DE,M
2024,SE,FT,Software Engineer,216000,USD,216000,DE,0,DE,M
2024,SE,FT,Data Engineer,350000,USD,350000,DE,0,DE,M
2024,SE,FT,Data Engineer,287000,USD,287000,DE,0,DE,M
2024,MI,FT,Quantitative Researcher,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2024,MI,FT,Software Engineer,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Software Engineer,150000,USD,150000,GB,0,GB,M
2024,EX,FT,Quantitative Researcher,200000,USD,200000,GB,0,GB,M
2024,EX,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Software Engineer,98000,GBP,122500,GB,0,GB,M
2024,SE,FT,Software Engineer,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Software Engineer,76000,GBP,95000,GB,0,GB,M
2024,MI,FT,Software Engineer,62000,GBP,77500,GB,0,GB,M
2024,SE,FT,Software Engineer,372000,PLN,93000,PL,100,PL,M
2024,SE,FT,Software Engineer,252000,PLN,63000,PL,100,PL,M
2024,SE,FT,Data Specialist,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Specialist,36000,GBP,45000,GB,0,GB,M
2024,SE,FT,Data Engineer,52000,GBP,65000,GB,0,GB,M
2024,SE,FT,Data Engineer,42000,GBP,52500,GB,0,GB,M
2024,MI,FT,Data Engineer,49080,GBP,61350,GB,0,GB,M
2024,MI,FT,Data Engineer,39264,GBP,49080,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,206690,USD,206690,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,119800,USD,119800,GB,0,GB,M
2024,EN,FT,Insight Analyst,51060,GBP,63825,GB,0,GB,M
2024,EN,FT,Insight Analyst,45954,GBP,57442,GB,0,GB,M
2024,MI,FT,Engineering Manager,201600,EUR,224000,IE,0,IE,M
2024,MI,FT,Engineering Manager,104000,EUR,115555,IE,0,IE,M
2024,SE,FT,AI Research Scientist,120000,EUR,133333,DE,100,DE,M
2024,MI,FT,Data Scientist,172000,USD,172000,DE,0,DE,M
2024,MI,FT,Data Scientist,75600,USD,75600,DE,0,DE,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Software Engineer,107000,USD,107000,MT,0,MT,M
2024,EN,FT,Software Engineer,52500,USD,52500,MT,0,MT,M
2024,MI,FT,Data Manager,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Manager,57000,GBP,71250,GB,0,GB,M
2024,SE,FT,Data Manager,59421,GBP,74276,GB,0,GB,M
2024,SE,FT,Data Manager,48350,GBP,60437,GB,0,GB,M
2024,EN,FT,Insight Analyst,43465,GBP,54331,GB,0,GB,M
2024,EN,FT,Insight Analyst,39391,GBP,49238,GB,0,GB,M
2024,MI,FT,Research Associate,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Research Associate,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Solutions Engineer,255000,USD,255000,GB,0,GB,M
2024,SE,FT,Solutions Engineer,200000,USD,200000,GB,0,GB,M
2024,SE,FT,Data Architect,110000,GBP,137500,GB,0,GB,M
2024,SE,FT,Data Architect,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,154100,GBP,192625,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,113900,GBP,142375,GB,0,GB,M
2024,SE,FT,Data Governance Manager,50400,EUR,56000,RO,100,RO,L
2024,MI,FT,Data Scientist,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Data Scientist,39347,GBP,49183,GB,0,GB,M
2024,MI,FT,Data Scientist,48000,GBP,60000,GB,0,GB,M
2024,MI,FT,Data Scientist,36000,GBP,45000,GB,0,GB,M
2024,EN,FT,Data Analyst,350002,GBP,437502,GB,0,GB,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2022,EN,FT,Software Development Engineer,14400,EUR,15129,RO,50,RO,L
2024,EN,FT,Data Analyst,51000,EUR,56666,IE,100,IE,M
2024,EN,FT,Data Analyst,47000,EUR,52222,IE,100,IE,M
2024,EN,FT,Insight Analyst,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Insight Analyst,41000,GBP,51250,GB,0,GB,M
2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Software Engineer,115000,GBP,143750,GB,0,GB,M
2024,SE,FT,Software Engineer,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,SE,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,MI,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Scientist,29000,GBP,36250,GB,0,GB,M
2024,MI,FT,Research Associate,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Research Associate,39347,GBP,49183,GB,0,GB,M
2024,MI,FT,Data Manager,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Data Manager,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Architect,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Architect,80000,GBP,100000,GB,0,GB,M
2024,EN,FT,Data Analyst,42000,GBP,52500,GB,0,GB,M
2024,EN,FT,Data Analyst,32000,GBP,40000,GB,0,GB,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,Data Quality Manager,54129,GBP,67661,GB,0,GB,M
2024,MI,FT,Data Quality Manager,51093,GBP,63866,GB,0,GB,M
2024,EN,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Software Engineer,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Software Engineer,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Data Management Lead,51000,GBP,63750,GB,0,GB,M
2024,SE,FT,Data Management Lead,42000,GBP,52500,GB,0,GB,M
2024,MI,FT,BI Engineer,140000,USD,140000,IE,100,IE,M
2024,MI,FT,BI Engineer,130000,USD,130000,IE,100,IE,M
2024,SE,FT,AI Researcher,70500,EUR,78333,NL,50,NL,L
2024,EN,FT,BI Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,BI Analyst,38000,GBP,47500,GB,0,GB,M
2024,EN,FT,Data Analyst,198886,EUR,220984,FR,0,FR,M
2024,EN,FT,Data Analyst,198886,EUR,220984,FR,0,FR,M
2024,MI,FT,Quantitative Researcher,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,25000,GBP,31250,GB,0,GB,M
2024,SE,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Lead,65500,GBP,81875,GB,0,GB,M
2024,SE,FT,Data Lead,42000,GBP,52500,GB,0,GB,M
2024,EN,FT,Data Analyst,34000,GBP,42500,GB,0,GB,M
2024,EN,FT,Data Analyst,31000,GBP,38750,GB,0,GB,M
2024,SE,FT,Data Scientist,210100,USD,210100,IT,100,IT,M
2024,SE,FT,Data Scientist,98000,USD,98000,IT,100,IT,M
2024,SE,FT,Data Analyst,128200,EUR,142444,IE,0,IE,M
2024,SE,FT,Data Analyst,85400,EUR,94888,IE,0,IE,M
2024,MI,FT,Data Management Manager,75000,GBP,93750,GB,0,GB,M
2024,MI,FT,Data Management Manager,61641,GBP,77051,GB,0,GB,M
2024,SE,FT,Data Analyst,37404,EUR,41560,TR,0,TR,M
2024,SE,FT,Data Analyst,23556,EUR,26173,TR,0,TR,M
2024,SE,FT,Data Analyst,92592,EUR,102880,NL,0,NL,M
2024,SE,FT,Data Analyst,58332,EUR,64813,NL,0,NL,M
2024,MI,FT,Data Manager,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Manager,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Scientist,49000,GBP,61250,GB,0,GB,M
2024,MI,FT,Data Scientist,38000,GBP,47500,GB,0,GB,M
2024,MI,FT,AI Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,AI Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,AI Engineer,210000,USD,210000,GB,0,GB,M
2024,MI,FT,AI Engineer,50000,USD,50000,GB,0,GB,M
2024,MI,FT,Data Specialist,34800,GBP,43500,GB,0,GB,M
2024,MI,FT,Data Specialist,24000,GBP,30000,GB,0,GB,M
2024,EN,FT,Insight Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Insight Analyst,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,126000,GBP,157500,GB,100,GB,M
2024,MI,FT,Machine Learning Engineer,117000,GBP,146250,GB,100,GB,M
2024,EN,FT,Data Analyst,24000,EUR,26666,AM,100,AM,M
2024,EN,FT,Data Analyst,14400,EUR,16000,AM,100,AM,M
2024,SE,FT,Machine Learning Engineer,126000,GBP,157500,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,117000,GBP,146250,GB,0,GB,M
2024,SE,FT,Analytics Engineer,70000,GBP,87500,GB,100,GB,M
2024,SE,FT,Analytics Engineer,70000,GBP,87500,GB,100,GB,M
2024,MI,FT,Data Engineer,45616,GBP,57020,GB,0,GB,M
2024,MI,FT,Data Engineer,39904,GBP,49880,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,BI Developer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,BI Developer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,45616,GBP,57020,GB,0,GB,M
2024,MI,FT,Data Engineer,39904,GBP,49880,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,120000,USD,120000,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,100,GB,M
2024,MI,FT,Data Engineer,38000,GBP,47500,GB,100,GB,M
2024,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,SE,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Data Engineer,70000,EUR,77777,FR,0,FR,M
2024,SE,FT,Data Engineer,60000,EUR,66666,FR,0,FR,M
2024,SE,FT,BI Analyst,55406,GBP,69257,GB,0,GB,M
2024,SE,FT,BI Analyst,44324,GBP,55405,GB,0,GB,M
2024,SE,FT,Solutions Architect,118420,GBP,148025,GB,0,GB,M
2024,SE,FT,Solutions Architect,100657,GBP,125821,GB,0,GB,M
2024,EN,FT,Data Analyst,33277,GBP,41596,GB,0,GB,M
2024,EN,FT,Data Analyst,29285,GBP,36606,GB,0,GB,M
2024,SE,FT,Software Engineer,189000,GBP,236250,GB,0,GB,M
2024,SE,FT,Software Engineer,103500,GBP,129375,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,EN,FT,Insight Analyst,93540,GBP,116925,GB,0,GB,M
2024,EN,FT,Insight Analyst,84186,GBP,105232,GB,0,GB,M
2024,EN,FT,Data Analyst,93000,USD,93000,DE,0,DE,M
2024,EN,FT,Data Analyst,83000,USD,83000,DE,0,DE,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Scientist,41800,GBP,52250,GB,0,GB,M
2024,SE,FT,Software Engineer,193000,USD,193000,DE,0,DE,M
2024,SE,FT,Software Engineer,84600,USD,84600,DE,0,DE,M
2024,SE,FT,Data Scientist,78500,EUR,87222,NL,0,NL,M
2024,SE,FT,Data Scientist,57800,EUR,64222,NL,0,NL,M
2024,EN,FT,Data Analyst,68000,EUR,75555,NL,0,NL,M
2024,EN,FT,Data Analyst,49800,EUR,55333,NL,0,NL,M
2024,EX,FT,Head of Data,250000,USD,250000,SK,0,SK,M
2024,EX,FT,Head of Data,200000,USD,200000,SK,0,SK,M
2024,MI,FT,Software Engineer,91140,GBP,113925,GB,0,GB,M
2024,MI,FT,Software Engineer,63455,GBP,79318,GB,0,GB,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Engineer,51200,GBP,64000,GB,0,GB,M
2024,SE,FT,Data Architect,118420,GBP,148025,GB,0,GB,M
2024,SE,FT,Data Architect,100657,GBP,125821,GB,0,GB,M
2024,SE,FT,Data Analyst,54000,USD,54000,UA,100,PL,L
2024,MI,FT,Data Visualization Analyst,38000,GBP,47500,GB,100,GB,L
2024,SE,FT,Data Governance Lead,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Data Governance Lead,57600,GBP,72000,GB,0,GB,M
2024,SE,FT,BI Developer,47000,GBP,58750,GB,0,GB,M
2024,SE,FT,BI Developer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Decision Scientist,100000,GBP,125000,GB,100,GB,M
2024,SE,FT,Decision Scientist,70000,GBP,87500,GB,100,GB,M
2024,SE,FT,Data Architect,110000,GBP,137500,GB,0,GB,M
2024,SE,FT,Data Architect,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Scientist,105000,EUR,116666,LT,0,LT,M
2024,SE,FT,Data Scientist,85000,EUR,94444,LT,0,LT,M
2024,SE,FT,Data Scientist,105000,EUR,116666,PT,0,PT,M
2024,SE,FT,Data Scientist,85000,EUR,94444,PT,0,PT,M
2024,SE,FT,Data Analyst,66400,GBP,83000,GB,0,GB,M
2024,SE,FT,Data Analyst,51700,GBP,64625,GB,0,GB,M
2024,MI,FT,Data Engineer,50000,USD,50000,TR,100,TR,M
2024,MI,FT,Data Engineer,48000,USD,48000,TR,100,TR,M
2024,SE,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Insight Analyst,47699,GBP,59623,GB,0,GB,M
2024,EN,FT,Insight Analyst,35505,GBP,44381,GB,0,GB,M
2024,MI,FT,Software Engineer,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Software Engineer,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Data Analyst,33378,EUR,37086,LT,0,LT,M
2024,EN,FT,Data Analyst,23364,EUR,25960,LT,0,LT,M
2024,EN,FT,Business Intelligence Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Business Intelligence Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Specialist,48000,GBP,60000,GB,0,GB,M
2024,EN,FT,Data Specialist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Architect,110000,GBP,137500,GB,0,GB,M
2024,SE,FT,Data Architect,67100,GBP,83875,GB,0,GB,M
2024,MI,FT,Data Engineer,34332,EUR,38146,TR,0,TR,M
2024,MI,FT,Data Engineer,21204,EUR,23560,TR,0,TR,M
2022,EX,FT,Head of Business Intelligence,100000,EUR,105066,IE,100,IE,L
2023,EX,FT,Head of Business Intelligence,108000,EUR,116605,IE,100,IE,L
2024,MI,FT,Data Engineer,71000,GBP,88750,GB,0,GB,M
2024,MI,FT,Data Engineer,51200,GBP,64000,GB,0,GB,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Analyst,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Scientist,210100,USD,210100,IT,100,IT,M
2024,SE,FT,Data Scientist,98000,USD,98000,IT,100,IT,M
2024,EN,FT,Data Analyst,48645,GBP,60806,GB,0,GB,M
2024,EN,FT,Data Analyst,38916,GBP,48645,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Analyst,72000,EUR,80000,NL,0,NL,M
2024,MI,FT,Data Analyst,54000,EUR,60000,NL,0,NL,M
2024,SE,FT,Data Team Lead,100000,GBP,125000,GB,100,GB,M
2024,SE,FT,Data Team Lead,78000,GBP,97500,GB,100,GB,M
2024,SE,FT,Data Team Lead,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Team Lead,78000,GBP,97500,GB,0,GB,M
2024,SE,FT,Data Team Lead,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Team Lead,78000,GBP,97500,GB,0,GB,M
2024,MI,FT,Data Specialist,34800,GBP,43500,GB,0,GB,M
2024,MI,FT,Data Specialist,24000,GBP,30000,GB,0,GB,M
2024,MI,FT,Data Manager,69400,GBP,86750,GB,0,GB,M
2024,MI,FT,Data Manager,46400,GBP,58000,GB,0,GB,M
2024,SE,FT,Data Analyst,59421,GBP,74276,GB,0,GB,M
2024,SE,FT,Data Analyst,48350,GBP,60437,GB,0,GB,M
2024,MI,FT,Research Scientist,35900,GBP,44875,GB,0,GB,M
2024,MI,FT,Research Scientist,31675,GBP,39593,GB,0,GB,M
2024,EN,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Scientist,63600,EUR,70666,NL,0,NL,M
2024,MI,FT,Data Scientist,45600,EUR,50666,NL,0,NL,M
2024,SE,FT,Business Intelligence Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Business Intelligence Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Business Intelligence Manager,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Business Intelligence Manager,66000,GBP,82500,GB,0,GB,M
2024,SE,FT,Data Management Lead,68490,GBP,85612,GB,0,GB,M
2024,SE,FT,Data Management Lead,61641,GBP,77051,GB,0,GB,M
2024,MI,FT,Data Scientist,49000,GBP,61250,GB,0,GB,M
2024,MI,FT,Data Scientist,38000,GBP,47500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,636000,TRY,21855,TR,100,TR,M
2023,EN,FT,AI Research Engineer,28400,EUR,30663,FR,50,FR,S
2024,SE,FT,Data Engineer,139777,EUR,155307,FR,0,FR,M
2024,SE,FT,Data Engineer,135719,EUR,150798,FR,0,FR,M
2024,SE,FT,Data Engineer,43000,GBP,53750,GB,100,GB,M
2024,SE,FT,Data Engineer,35000,GBP,43750,GB,100,GB,M
2024,SE,FT,Data Engineer,43000,GBP,53750,GB,100,GB,M
2024,SE,FT,Data Engineer,35000,GBP,43750,GB,100,GB,M
2024,SE,FT,Business Intelligence,38223,GBP,47778,GB,0,GB,M
2024,SE,FT,Business Intelligence,33945,GBP,42431,GB,0,GB,M
2024,EN,FT,Business Intelligence Analyst,43421,GBP,54276,GB,0,GB,M
2024,EN,FT,Business Intelligence Analyst,38223,GBP,47778,GB,0,GB,M
2024,MI,FT,Data Scientist,172000,USD,172000,DE,0,DE,M
2024,MI,FT,Data Scientist,75600,USD,75600,DE,0,DE,M
2024,SE,FT,Data Scientist,222300,USD,222300,FR,0,FR,M
2024,SE,FT,Data Scientist,119700,USD,119700,FR,0,FR,M
2024,SE,FT,Data Engineer,80328,EUR,89253,NL,0,NL,M
2024,SE,FT,Data Engineer,56232,EUR,62480,NL,0,NL,M
2024,SE,FT,Machine Learning Engineer,260000,USD,260000,DE,0,DE,M
2024,SE,FT,Machine Learning Engineer,216000,USD,216000,DE,0,DE,M
